"255";"M";"35";"0";"85310";"33.701171875";"-112.17613983154297";"-7";"0"
"256";"M";"45";"16";"55076";"44.84483337402344";"-93.0352783203125";"-6";"1"
"257";"M";"18";"18";"55113";"45.01121520996094";"-93.15535736083984";"-6";"1"
"258";"M";"25";"7";"55436";"44.903865814208984";"-93.37055969238281";"-6";"1"
"259";"M";"25";"1";"60615";"41.8015251159668";"-87.6021499633789";"-6";"1"
"260";"M";"18";"19";"98126";"47.546871185302734";"-122.37480163574219";"-8";"1"
"261";"M";"25";"20";"75801";"31.779481887817383";"-95.63324737548828";"-6";"1"
"262";"F";"25";"1";"68503";"40.82360076904297";"-96.67552185058594";"-6";"1"
"263";"F";"25";"7";"22304";"38.813011169433594";"-77.11666870117188";"-5";"1"
"264";"M";"35";"0";"20755";"39.10501480102539";"-76.74125671386719";"-5";"1"
"265";"F";"35";"7";"55116";"44.913814544677734";"-93.17459106445312";"-6";"1"
"266";"M";"35";"11";"75229";"32.8953742980957";"-96.85984802246094";"-6";"1"
"267";"M";"45";"12";"55001";"44.903133392333984";"-92.81903839111328";"-6";"1"
"268";"F";"18";"12";"29708";"35.04096984863281";"-80.99427032470703";"-5";"1"
"269";"M";"25";"2";"55408";"44.947513580322266";"-93.28742218017578";"-6";"1"
"270";"M";"50";"14";"55414";"44.980377197265625";"-93.23002624511719";"-6";"1"
"271";"M";"18";"4";"48202";"42.37523651123047";"-83.078369140625";"-5";"1"
"272";"M";"18";"0";"80302";"40.0208854675293";"-105.2967300415039";"-7";"1"
"273";"M";"18";"4";"55427";"45.00676345825195";"-93.38223266601562";"-6";"1"
"274";"M";"18";"4";"55455";"44.97196578979492";"-93.23587799072266";"-6";"1"
"275";"M";"25";"0";"48162";"41.94089889526367";"-83.38514709472656";"-5";"1"
"276";"M";"45";"16";"01982";"42.616641998291016";"-70.86512756347656";"-5";"1"
"277";"F";"35";"1";"98126";"47.546871185302734";"-122.37480163574219";"-8";"1"
"278";"M";"45";"18";"60482";"41.68882751464844";"-87.79264831542969";"-6";"1"
"279";"M";"25";"14";"91214";"34.23200225830078";"-118.24752807617188";"-8";"1"
"280";"M";"50";"7";"19118";"40.07236099243164";"-75.20771789550781";"-5";"1"
"281";"F";"35";"0";"94117";"37.770938873291016";"-122.44275665283203";"-8";"1"
"282";"M";"25";"17";"94401";"37.57038497924805";"-122.32044219970703";"-8";"1"
"283";"M";"25";"0";"10003";"40.73250961303711";"-73.98934936523438";"-5";"1"
"284";"M";"25";"12";"91910";"32.63865280151367";"-117.06685638427734";"-8";"1"
"285";"F";"35";"0";"94109";"37.79277801513672";"-122.42188262939453";"-8";"1"
"286";"M";"25";"1";"54601";"43.797115325927734";"-91.21141052246094";"-6";"1"
"287";"M";"50";"13";"94706";"37.88912582397461";"-122.29370880126953";"-8";"1"
"288";"F";"25";"12";"97119";"45.439571380615234";"-123.1716537475586";"-8";"1"
"289";"F";"25";"0";"11801";"40.76335525512695";"-73.52323150634766";"-5";"1"
"290";"F";"25";"20";"94591";"38.099117279052734";"-122.2103500366211";"-8";"1"
"291";"M";"35";"12";"55110";"45.08126449584961";"-93.01145935058594";"-6";"1"
"292";"M";"35";"7";"19406";"40.09294128417969";"-75.37525177001953";"-5";"1"
"293";"M";"56";"1";"55337-4056";"0.0";"0.0";"0";"0"
"294";"F";"45";"9";"43147";"39.90428924560547";"-82.75599670410156";"-5";"1"
"295";"M";"18";"0";"80203";"39.731285095214844";"-104.98306274414062";"-7";"1"
"296";"M";"50";"5";"89432";"40.54121780395508";"-119.5869369506836";"-8";"1"
"297";"M";"18";"2";"97211";"45.5654411315918";"-122.64634704589844";"-8";"1"
"298";"F";"18";"4";"19010";"40.02370834350586";"-75.32763671875";"-5";"1"
"299";"M";"25";"12";"97370";"44.57852554321289";"-123.43708801269531";"-8";"1"
"300";"M";"25";"7";"78664";"30.514400482177734";"-97.65548706054688";"-6";"1"
"301";"M";"18";"4";"61820";"40.11492919921875";"-88.24321746826172";"-6";"1"
"302";"M";"18";"4";"04901";"44.55496597290039";"-69.61296844482422";"-5";"1"
"303";"M";"25";"7";"20006";"38.89756774902344";"-77.04194641113281";"-5";"1"
"304";"M";"25";"0";"55414";"44.980377197265625";"-93.23002624511719";"-6";"1"
"305";"F";"18";"0";"55414";"44.980377197265625";"-93.23002624511719";"-6";"1"
"306";"M";"18";"0";"53051";"43.15118408203125";"-88.11033630371094";"-6";"1"
"307";"M";"50";"16";"90027";"34.111209869384766";"-118.28842163085938";"-8";"1"
"308";"M";"25";"2";"10025";"40.79850387573242";"-73.96810913085938";"-5";"1"
"309";"M";"25";"4";"16801";"40.79201126098633";"-77.84992980957031";"-5";"1"
"310";"F";"18";"4";"31207";"32.830387115478516";"-83.64855194091797";"-5";"1"
"311";"M";"18";"4";"31201";"32.83083724975586";"-83.63529205322266";"-5";"1"
"312";"F";"50";"2";"22207";"38.9036979675293";"-77.12748718261719";"-5";"1"
"313";"F";"18";"4";"02138";"42.379146575927734";"-71.1280288696289";"-5";"1"
"314";"F";"56";"9";"46911";"40.61488342285156";"-85.93862915039062";"-5";"0"
"315";"F";"56";"1";"55105";"44.93446350097656";"-93.16554260253906";"-6";"1"
"316";"M";"56";"13";"90740";"33.759281158447266";"-118.08238983154297";"-8";"1"
"317";"M";"35";"7";"38555";"35.92931365966797";"-85.05925750732422";"-6";"1"
"318";"F";"56";"13";"55104";"44.95366668701172";"-93.15921783447266";"-6";"1"
"319";"F";"50";"6";"33436";"26.53014373779297";"-80.10460662841797";"-5";"1"
"320";"M";"35";"6";"99516";"61.10114288330078";"-149.7731170654297";"-9";"1"
"321";"M";"18";"4";"55128";"44.98579025268555";"-92.96531677246094";"-6";"1"
"322";"M";"56";"17";"55117";"44.98906326293945";"-93.10665893554688";"-6";"1"
"323";"M";"45";"12";"53716";"43.06562042236328";"-89.32084655761719";"-6";"1"
"324";"M";"35";"17";"55106";"44.96756362915039";"-93.05001068115234";"-6";"1"
"325";"F";"50";"3";"55112";"45.07636642456055";"-93.19335174560547";"-6";"1"
"326";"M";"50";"11";"25302";"38.375396728515625";"-81.62367248535156";"-5";"1"
"327";"M";"35";"18";"55448";"45.18623352050781";"-93.29634857177734";"-6";"1"
